# audited Stellar commit
bd0f4540b2496a57314e4e29bc6fcf8ff691b60f
# audited Xaman commit
01e2538b08efa2c960233911fad02633f31ce6cd
area	path	classification	stellar_blob	xaman_blob	evidence	handling
local-assets	ios/Xaman/Images.xcassets/Icons/IconSwitchAccount.imageset/Contents.json	Xaman inherited	62be0223fa357024456360b72f712b368e3751fe	62be0223fa357024456360b72f712b368e3751fe	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSwitchAccount.imageset/icon_switchaccount@1x.png	Xaman inherited	7c72d3ee511cccc1aa1734dbf26b26afedcf0f80	7c72d3ee511cccc1aa1734dbf26b26afedcf0f80	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSwitchAccount.imageset/icon_switchaccount@2x.png	Xaman inherited	3e744f6d301f16c44b0408c3f2eaa07387ea7400	3e744f6d301f16c44b0408c3f2eaa07387ea7400	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSwitchAccount.imageset/icon_switchaccount@3x.png	Xaman inherited	bb1085303b8ed24be52e1215f956891cbc46e2ec	bb1085303b8ed24be52e1215f956891cbc46e2ec	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarActions.imageset/Contents.json	Xaman inherited	1b3c2d2ed93c75894f8219d0f109ce0bf64c29e3	1b3c2d2ed93c75894f8219d0f109ce0bf64c29e3	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarActions.imageset/icon_tabbar_actions@1x.png	Stellar modified derivative	c7c6c6ca3c1ac64ab3aaea7bc6ac9a6e928c3ed6	87aa9733030ad6e82dbed9644bbc93fdbd1f063c	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarActions.imageset/icon_tabbar_actions@2x.png	Stellar modified derivative	28cd922a4573a5880b1537e01b88e1741c231fb7	a7b5ef8e5498a3f94d94015e5acc78e2f7100418	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarActions.imageset/icon_tabbar_actions@3x.png	Stellar modified derivative	834adf16c39dbe73ae84c1f53551892c9ba1e267	8471f73fd6778f737fa346d8a3625578a8b3cf5f	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarActionsLight.imageset/Contents.json	Xaman inherited	39a438d112d625c588255083ba0dabd7bd1b95bc	39a438d112d625c588255083ba0dabd7bd1b95bc	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarActionsLight.imageset/IconTabBarActions.png	Stellar modified derivative	97f49a667946ee1cd7dedeafbf0f042b40dc3740	797bad5ea69b10a0f4c29c93c18ff7c688050462	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarActionsLight.imageset/IconTabBarActions@2x.png	Stellar modified derivative	f3da689857ddaca1cfca1b170fa25b941fd928d4	263160374c02a7e05e765ce407859a26e8614dd5	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarActionsLight.imageset/IconTabBarActions@3x.png	Stellar modified derivative	87baf0d1b5083c111d17fc0978f868efcc17cbb1	ae58ec9bece9e1475aeb5ba706538731089efe4f	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEvents.imageset/Contents.json	Xaman inherited	75ec5ec6d2899fd943ba4b577dc24d03ee8e66b7	75ec5ec6d2899fd943ba4b577dc24d03ee8e66b7	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEvents.imageset/ei.png	Xaman inherited	0131621e00c49248f6864f00c10000a24841c989	0131621e00c49248f6864f00c10000a24841c989	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEvents.imageset/ei@2x.png	Xaman inherited	25cbca2a0dcd22686c0fd95497cb785a6363d5c8	25cbca2a0dcd22686c0fd95497cb785a6363d5c8	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEvents.imageset/ei@3x.png	Xaman inherited	434604b672da3d3c16d18112a9ad1ba442f41657	434604b672da3d3c16d18112a9ad1ba442f41657	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEventsSelected.imageset/Contents.json	Xaman inherited	65ebffa6df55be666ab140dad0ff79f3f8d9ce43	65ebffa6df55be666ab140dad0ff79f3f8d9ce43	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEventsSelected.imageset/ed.png	Xaman inherited	3e146dceaa946eec2dd6155a777de8f92a8043aa	3e146dceaa946eec2dd6155a777de8f92a8043aa	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEventsSelected.imageset/ed@2x.png	Xaman inherited	addf11bc96c0bf37c443a3849bdd2b8edbe3066f	addf11bc96c0bf37c443a3849bdd2b8edbe3066f	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEventsSelected.imageset/ed@3x.png	Xaman inherited	3e83b035c140115f2636e4728edb098c6155e547	3e83b035c140115f2636e4728edb098c6155e547	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEventsSelectedLight.imageset/Contents.json	Xaman inherited	e2fb2ef226616a522870a6e5f68e8f900483d0c8	e2fb2ef226616a522870a6e5f68e8f900483d0c8	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEventsSelectedLight.imageset/dl.png	Xaman inherited	ab96d091f86d4e2d4b5ec02d8f5663a409a77ff2	ab96d091f86d4e2d4b5ec02d8f5663a409a77ff2	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEventsSelectedLight.imageset/dl@2x.png	Xaman inherited	e036606e46e9609f57786efa42990ec0b1f013f3	e036606e46e9609f57786efa42990ec0b1f013f3	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarEventsSelectedLight.imageset/dl@3x.png	Xaman inherited	76498c5c2428e84381314e6de97258ec98b23e6e	76498c5c2428e84381314e6de97258ec98b23e6e	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHome.imageset/Contents.json	Xaman inherited	5728527fc3b10095278ac523193f8d5ea7607308	5728527fc3b10095278ac523193f8d5ea7607308	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHome.imageset/icon home.png	Xaman inherited	d608f05185ae1b7bf1d1615df442430ba91d711d	d608f05185ae1b7bf1d1615df442430ba91d711d	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHome.imageset/icon home@2x.png	Xaman inherited	d616f00e7f0cf8a17ac6d78949b068615ea79eac	d616f00e7f0cf8a17ac6d78949b068615ea79eac	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHome.imageset/icon home@3x.png	Xaman inherited	4cd19f7fd25e8136df9069ad2dfd8ad56a6a0a39	4cd19f7fd25e8136df9069ad2dfd8ad56a6a0a39	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHomeSelected.imageset/Contents.json	Xaman inherited	0fc165a9238ab3006f6da9856a6031f41e37747c	0fc165a9238ab3006f6da9856a6031f41e37747c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHomeSelected.imageset/icon home dark.png	Xaman inherited	da241f06989e46271227077213b8453dbe7df164	da241f06989e46271227077213b8453dbe7df164	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHomeSelected.imageset/icon home dark@2x.png	Xaman inherited	0386d70122a803386d1847a59420c8a29f8a2738	0386d70122a803386d1847a59420c8a29f8a2738	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHomeSelected.imageset/icon home dark@3x.png	Xaman inherited	fca501f7f4225b255e91681afd026a40f12a1181	fca501f7f4225b255e91681afd026a40f12a1181	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHomeSelectedLight.imageset/Contents.json	Xaman inherited	d1f0b9ea3802c84ef04579fa1cab12b8b6bf22fa	d1f0b9ea3802c84ef04579fa1cab12b8b6bf22fa	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHomeSelectedLight.imageset/icon home light.png	Xaman inherited	b011bda4073c2dcdda10fb011a0ad47310ee5e49	b011bda4073c2dcdda10fb011a0ad47310ee5e49	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHomeSelectedLight.imageset/icon home light@2x.png	Xaman inherited	1bd41292c66d35c99d6ff0dafd7805a72ccc956a	1bd41292c66d35c99d6ff0dafd7805a72ccc956a	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarHomeSelectedLight.imageset/icon home light@3x.png	Xaman inherited	31e54d76c94ffe6135cc013acb4a94b3d8aeb4d9	31e54d76c94ffe6135cc013acb4a94b3d8aeb4d9	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarPro.imageset/Contents.json	Xaman inherited	0821b8f75796390e941c2f54482d5a14130f0798	0821b8f75796390e941c2f54482d5a14130f0798	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarPro.imageset/IconTabBarPro.png	Xaman inherited	329760a1ac5fea7e4343cc08a192a454d0bea950	329760a1ac5fea7e4343cc08a192a454d0bea950	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarPro.imageset/IconTabBarPro@2x.png	Xaman inherited	1d39f66ba8f709835e4f660923263915b8fc718e	1d39f66ba8f709835e4f660923263915b8fc718e	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarPro.imageset/IconTabBarPro@3x.png	Xaman inherited	40093f2303faef57a8499e487f9c233c5bddf3f7	40093f2303faef57a8499e487f9c233c5bddf3f7	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarProSelected.imageset/Contents.json	Xaman inherited	4c86b4b381c20af1d589893a0a7469c4512f49a5	4c86b4b381c20af1d589893a0a7469c4512f49a5	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarProSelected.imageset/IconTabBarProSelected.png	Xaman inherited	0a47033dcff5c840ecb105c4fa4962e5d39c70b3	0a47033dcff5c840ecb105c4fa4962e5d39c70b3	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarProSelected.imageset/IconTabBarProSelected@2x.png	Xaman inherited	80eb19fbf29a0883cb9a1b6ed52fc37f0fae477b	80eb19fbf29a0883cb9a1b6ed52fc37f0fae477b	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarProSelected.imageset/IconTabBarProSelected@3x.png	Xaman inherited	c2acf46f031f0c725f1bae5991ef1ce3b2ac79a8	c2acf46f031f0c725f1bae5991ef1ce3b2ac79a8	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarProSelectedLight.imageset/Contents.json	Xaman inherited	62a4cf685b3598b39b3667add2b4c6ea7c40bddc	62a4cf685b3598b39b3667add2b4c6ea7c40bddc	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarProSelectedLight.imageset/IconTabBarProSelectedLight.png	Xaman inherited	7c107073c2d650cc00dbd72e5accbeaf6b37493f	7c107073c2d650cc00dbd72e5accbeaf6b37493f	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarProSelectedLight.imageset/IconTabBarProSelectedLight@2x.png	Xaman inherited	5b257ed9a70a0e5211ddf50bf73ab22778f30a2d	5b257ed9a70a0e5211ddf50bf73ab22778f30a2d	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarProSelectedLight.imageset/IconTabBarProSelectedLight@3x.png	Xaman inherited	cd63f3cc02fd93a208ca7166067b89f0307de799	cd63f3cc02fd93a208ca7166067b89f0307de799	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarScan.imageset/Contents.json	Xaman inherited	a18522e56242aec3741cab2d0fe22e6aad5695c3	a18522e56242aec3741cab2d0fe22e6aad5695c3	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarScan.imageset/icon_tabbar_scan@1x.png	Xaman inherited	467ea8488453cfd020a083654565ae8aa51ae61c	467ea8488453cfd020a083654565ae8aa51ae61c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarScan.imageset/icon_tabbar_scan@2x.png	Xaman inherited	ed68c8aa4f19df53bd2e76d36e5cbccdb5a9ddf4	ed68c8aa4f19df53bd2e76d36e5cbccdb5a9ddf4	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconTabBarScan.imageset/icon_tabbar_scan@3x.png	Xaman inherited	99038c36c5b8e326304487610d760e74196f3c23	99038c36c5b8e326304487610d760e74196f3c23	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
